"CountryCode","WaterbaseID","NationalStationID","PopulationDensity","UWWT","OverflowsDischarges","IPPC","nonIPPC","Fertiliser","Pesticide","Livestock","TransportInfrastructure","PublicWaterSupply","Industry","Irrigation","Cooling","WaterFlowRegulation","Remarks","QA_station_problem","QA_datatype_errors"
"ES","ES_LK_ES140153","ES140153",1098.19512195122,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES140172","ES140172",25.4184418377142,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES140174","ES140174",33.1471185408573,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES140180","ES140180",15798.3830464032,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160222","ES160222",62892,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160223","ES160223",365.487270463741,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160224","ES160224",15.1691474278885,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160225","ES160225",259.574020705573,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160226","ES160226",122652,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160227","ES160227",7.4238711141366,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160228","ES160228",12.1351059473557,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160229","ES160229",12.6981818181818,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160230","ES160230",6.25020177562552,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160231","ES160231",31.9951515151515,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160232","ES160232",31.9951515151515,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160233","ES160233",199.748445675607,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160234","ES160234",5.23292469352012,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160235","ES160235",5.61793510081014,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160236","ES160236",5.62284004185936,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160237","ES160237",12.6325080148609,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES160238","ES160238",5639.06196377502,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310004","ES310004",1.50779689717832,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310006","ES310006",3.1939635746133,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310007","ES310007",2.82571748258625,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310012","ES310012",2.90800637427258,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310016","ES310016",11.0393013100437,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310017","ES310017",20.4968090858392,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310018","ES310018",10.7569159183636,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310019","ES310019",8.54700854700856,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310021","ES310021",6.63239074550128,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310022","ES310022",15.0144927536232,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310031","ES310031",2.68554076093217,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310036","ES310036",79.84496124031,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310040","ES310040",52.3722772277228,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310041","ES310041",87.4061492899346,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310042","ES310042",92.218487394958,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310061","ES310061",119.197677895156,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310062","ES310062",144.431118702649,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310067","ES310067",268.708161083028,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310082","ES310082",10.7809300707233,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310083","ES310083",3.46859863258997,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310094","ES310094",19.5959921273931,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310098","ES310098",11.9658816804004,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310100","ES310100",38.1587205594798,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310114","ES310114",6,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310115","ES310115",15.8577777777778,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310116","ES310116",18.5664739884393,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310118","ES310118",5.02175560809849,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310128","ES310128",18.4142640623309,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310129","ES310129",8.67353951890036,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310130","ES310130",17.6787289426239,"","","","","","","","","","","","","","","",""
"IE","IE_LK_NW_38_665","NW_38_665",0,"N","","N","N","","","Y","N","N","N","","N","","","","WaterFlowRegulation: N;"
"IE","IE_LK_SH_26_580","SH_26_580",16.84249429,"N","","N","N","","","Y","Y","N","N","","N","","","","WaterFlowRegulation: N;"
"IE","IE_LK_WE_29_181","WE_29_181",5.5227577516,"N","","N","N","","","Y","N","N","N","","N","","","","WaterFlowRegulation: N;"
"ES","ES_LK_ES0400091","ES0400091",10.9459792965112,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400252","ES0400252",34.129238153073,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400357","ES0400357",11.3663366336634,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400358","ES0400358",11.3663366336634,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400359","ES0400359",9.40539693002791,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400364","ES0400364",3.88829215896885,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400365","ES0400365",7.21000915641398,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400366","ES0400366",14.8874828967088,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400367","ES0400367",6.00137080191912,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400371","ES0400371",62844,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400372","ES0400372",52.5306817285253,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400373","ES0400373",309.229470116098,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400374","ES0400374",17.3412994772218,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400375","ES0400375",24.0791536244735,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400377","ES0400377",66.1860510919516,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400379","ES0400379",3.87204054829991,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400381","ES0400381",20.27920456378,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400384","ES0400384",9.26000266439069,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400385","ES0400385",7.46817359930886,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400386","ES0400386",13.4109090909091,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400387","ES0400387",13.7285318559557,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400388","ES0400388",24.9175042540053,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400389","ES0400389",10.1617471157466,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400396","ES0400396",15.4603358425014,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400397","ES0400397",11.0909708535511,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400402","ES0400402",8.93797838112217,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400405","ES0400405",376.421756589848,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400407","ES0400407",15.0877113125719,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400409","ES0400409",19.8331681022672,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400411","ES0400411",7.82710644677662,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400412","ES0400412",9.19963908385234,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400413","ES0400413",9.57421289355324,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400414","ES0400414",7.86681623585357,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400415","ES0400415",9.57421289355324,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400416","ES0400416",8.01348650616501,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400418","ES0400418",589.792242111885,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400419","ES0400419",96.5222212921263,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400422","ES0400422",7.08256880733944,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400423","ES0400423",169.016393442623,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400424","ES0400424",169.016393442623,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400426","ES0400426",94.6870585099293,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400427","ES0400427",20.3577235772358,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400428","ES0400428",60.50139275766,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400430","ES0400430",49.7439752354302,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400432","ES0400432",155.415094339623,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400433","ES0400433",179.36231884058,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400434","ES0400434",49.7439752354302,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400436","ES0400436",31.0031545741325,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400437","ES0400437",23.378417266187,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400439","ES0400439",11.2790937178167,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400440","ES0400440",8.55952869595661,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400442","ES0400442",8.58603066439524,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES0400452","ES0400452",68.5090909090908,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES110132","ES110132",48.9288061336256,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES110133","ES110133",16.6696995292377,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES110134","ES110134",51.3323983169704,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES110135","ES110135",13.4263446307372,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310142","ES310142",63.3058457246095,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310147","ES310147",807.305561011965,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310150","ES310150",7.35875153458109,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310155","ES310155",17.8417398088134,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310156","ES310156",17.0537267673981,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310160","ES310160",20.378668184224,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310163","ES310163",184.036823935558,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310172","ES310172",8.49740932642488,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310177","ES310177",18.5572980545258,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310180","ES310180",58.1238938053096,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310193","ES310193",11.1656204896545,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310196","ES310196",2.80407701019252,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310199","ES310199",9.24134213977157,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310205","ES310205",458.707774798928,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310218","ES310218",14.3945455621127,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310219","ES310219",3.0493435943866,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310222","ES310222",10.7179827677543,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310225","ES310225",8.34509803921568,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310228","ES310228",30.3153158356943,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310231","ES310231",8.05400285214527,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310232","ES310232",56.5653710247348,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310234","ES310234",60.2558913748675,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310236","ES310236",30.975795200514,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310237","ES310237",15.1894678097773,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310240","ES310240",52.6846533217292,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310246","ES310246",32.5891472868217,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310248","ES310248",29.4417190384549,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310253","ES310253",52.6846533217292,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310254","ES310254",35.1859608386142,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310257","ES310257",27.5467132673724,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310258","ES310258",6.79674796747968,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310259","ES310259",26.9931972789116,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310260","ES310260",17.4344827586207,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310264","ES310264",3.79190751445087,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310273","ES310273",29.1974143248691,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310283","ES310283",66.3031439918098,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310286","ES310286",26.9748447362934,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310287","ES310287",31.5243100996004,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310288","ES310288",6.77647058823528,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310289","ES310289",122.816353068776,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310293","ES310293",46.9297004261261,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES310294","ES310294",45.2898994763986,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510001","ES510001",32.0616348098887,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510004","ES510004",5.41674506114768,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510011","ES510011",11.1835763333261,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510012","ES510012",4.88465608465608,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510014","ES510014",674.6,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510021","ES510021",21.5191915076658,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510022","ES510022",11.3755274261603,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510030","ES510030",38.9891304347826,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510031","ES510031",36.5400166235325,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510034","ES510034",25.8683586355024,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510035","ES510035",16.6203664252237,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510037","ES510037",11.753988151369,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510043","ES510043",85.5185009653467,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510047","ES510047",18.300328655945,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510054","ES510054",11.4314121552409,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510059","ES510059",81.5400402699056,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510061","ES510061",102.243502009893,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510064","ES510064",38.9891304347826,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510068","ES510068",152.429752066116,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510078","ES510078",32.8689200370134,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510080","ES510080",8.44303797468356,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510081","ES510081",38.7038189248606,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510083","ES510083",548.4,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510094","ES510094",30.6017022391674,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510096","ES510096",10.5476923076923,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510097","ES510097",3977.2,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510098","ES510098",47.5892632177049,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510099","ES510099",828.65167319252,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510100","ES510100",22.3774609832119,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510108","ES510108",19.9877921171957,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510125","ES510125",589.179178902927,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510136","ES510136",32.3960513516461,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510138","ES510138",18.7565217391304,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510162","ES510162",53158.3523809524,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510163","ES510163",78.8051948051948,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510164","ES510164",2090.85106382979,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES510165","ES510165",13817.3333333333,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610016","ES610016",28.8378378378378,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610025","ES610025",35.6904761904763,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610026","ES610026",908.103776926754,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610027","ES610027",414.514285714284,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610028","ES610028",2760.04595603927,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610029","ES610029",7766,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610030","ES610030",153.013576238195,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610031","ES610031",1737.72590900962,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610032","ES610032",72282.5337112307,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610034","ES610034",46.6666666666668,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610035","ES610035",90.8185950710354,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610036","ES610036",2995,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES610037","ES610037",1443.46374607562,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES620004","ES620004",736.571058580758,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES620012","ES620012",82.0170927909306,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES620013","ES620013",46.7508538965784,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES620037","ES620037",60.5033627757047,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES620043","ES620043",1484.47620289428,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES620066","ES620066",55.9426923722796,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES710166","ES710166",232.8,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES710167","ES710167",92.5599659801956,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES710168","ES710168",5703.1282051282,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810199","ES810199",9.3968954248366,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810201","ES810201",1286.6792828193,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810205","ES810205",139.282873534706,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810207","ES810207",17.7286012526096,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810209","ES810209",20.4585987261146,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810215","ES810215",7.51859710721278,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810217","ES810217",1724.041733337,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810218","ES810218",27.9569892473118,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810219","ES810219",5.74859847598771,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810239","ES810239",60.8290155440416,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810243","ES810243",195853.444444444,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810245","ES810245",2.85237324825201,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810247","ES810247",297.420577617328,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810249","ES810249",3.89776357827476,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES810254","ES810254",5703.1282051282,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910425","ES910425",8.11204481792716,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910426","ES910426",65.5853880944989,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910427","ES910427",3.01779359430605,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910428","ES910428",19.7748344370861,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910429","ES910429",13.1883898877861,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910430","ES910430",39.370076955165,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910431","ES910431",4.68137062357138,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910432","ES910432",8.75,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910433","ES910433",15.6113360323887,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910434","ES910434",8.40625794835957,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910435","ES910435",8.46896652412224,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910436","ES910436",10.1511590952835,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910437","ES910437",1.75,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910438","ES910438",1.46268656716418,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910439","ES910439",8.90476746273386,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910440","ES910440",110.168555522211,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910441","ES910441",4.30656374051944,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910442","ES910442",7.91379671653321,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910443","ES910443",8.0628950076981,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910444","ES910444",2.90710382513661,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910445","ES910445",15.764705882353,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910446","ES910446",3.11834319526627,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910447","ES910447",13.0549832269805,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910448","ES910448",57.0442107732765,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910449","ES910449",4.16317497367817,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910450","ES910450",8.5653635800588,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910451","ES910451",4.96628921621229,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910452","ES910452",2.890625,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910453","ES910453",0.788235294117648,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910454","ES910454",3.91489361702128,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910455","ES910455",10.3396120316336,"","","","","","","","","","","","","","","",""
"ES","ES_LK_ES910456","ES910456",2.31516441818195,"","","","","","","","","","","","","","","",""
